(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(354.3, 5.1, 279.7)
(354.2, 5.1, 279.6)
(356.9, 5.4, 278.4)
(359.2, 5.7, 276.9)
(1.0, 5.9, 275.3)
(3.2, 4.6, 271.8)
(4.3, 2.7, 267.4)
(2.8, 1.6, 265.5)
(0.9, 0.9, 264.5)
(358.8, 0.8, 263.9)
(359.9, 0.9, 267.3)
(0.4, 1.4, 268.7)
(0.6, 2.2, 270.3)
(1.0, 3.1, 271.5)
(1.1, 3.8, 272.2)
(1.2, 4.6, 272.5)
(359.7, 6.0, 273.5)
(357.9, 7.3, 273.6)
(354.9, 8.2, 272.3)
(352.2, 8.8, 271.0)
(350.1, 9.2, 270.1)
(357.5, 8.5, 268.2)
(356.4, 8.7, 268.7)
(0.3, 8.4, 268.3)
(2.0, 8.0, 267.8)
(1.3, 7.7, 267.3)
(359.8, 7.4, 266.7)
(356.7, 7.0, 265.6)
(353.3, 6.7, 265.7)
(352.9, 6.5, 265.8)
(348.5, 6.2, 265.2)
(347.2, 6.1, 264.9)
(347.4, 6.1, 264.9)
(347.1, 6.2, 264.7)
(346.9, 6.8, 266.3)
(346.9, 6.8, 266.3)
(337.5, 8.8, 265.1)
(348.4, 8.3, 264.0)
(353.2, 7.9, 263.5)
(355.6, 7.5, 262.2)
(356.3, 7.0, 261.4)
(353.8, 6.4, 260.5)
(349.8, 6.4, 260.5)
(348.1, 6.1, 260.6)
(347.1, 6.3, 260.7)
(346.5, 5.5, 261.0)
(346.6, 5.2, 261.4)
(347.4, 5.0, 261.4)
(348.6, 5.6, 261.1)
(349.9, 5.7, 260.6)
(356.9, 3.8, 255.3)
(0.3, 3.4, 254.4)
(1.7, 5.1, 258.2)
(0.6, 7.7, 258.4)
(359.9, 9.7, 260.1)
(1.2, 10.5, 260.8)
(1.7, 11.3, 262.0)
(2.0, 11.9, 263.1)
(2.2, 12.3, 263.9)
(2.2, 12.7, 264.7)
(2.1, 13.1, 265.3)
(2.0, 13.5, 265.8)
(1.9, 13.8, 266.2)
(1.8, 14.1, 266.5)
(1.7, 14.3, 266.7)
(1.7, 14.6, 266.9)
(1.7, 14.9, 267.0)
(1.8, 15.2, 267.1)
(1.9, 15.4, 267.1)
(2.1, 15.7, 267.1)
(2.3, 15.9, 267.1)
(2.6, 16.0, 267.1)
(2.9, 16.1, 267.1)
(3.3, 16.2, 267.1)
(3.3, 16.2, 267.1)
(3.3, 16.0, 264.4)
(3.7, 15.8, 264.4)
(3.8, 15.8, 264.4)
(4.8, 15.6, 264.0)
(5.6, 15.5, 263.8)
(6.3, 15.5, 263.7)
(7.0, 15.6, 263.9)
(7.8, 15.7, 264.3)
(8.7, 15.8, 265.2)
(9.6, 16.0, 266.1)
(10.6, 16.1, 267.2)
(11.5, 16.3, 268.1)
(12.3, 16.3, 268.8)
(13.0, 16.4, 269.4)
(13.7, 16.4, 269.6)
(14.0, 16.2, 269.7)
(14.1, 16.1, 269.5)
(14.0, 15.9, 269.2)
(13.8, 15.7, 268.8)
(13.1, 15.4, 268.3)
(12.5, 15.0, 267.8)
(12.0, 14.8, 267.5)
(10.8, 14.4, 267.3)
(9.7, 14.6, 267.7)
(9.0, 15.3, 267.5)
(8.0, 16.6, 267.9)
(8.1, 16.9, 267.5)
(8.2, 16.8, 267.2)
(8.8, 16.3, 266.3)
(9.0, 15.9, 265.7)
(9.3, 14.9, 265.0)
(9.5, 13.8, 264.3)
(10.3, 12.0, 262.6)
(8.9, 7.1, 259.4)
(7.9, 3.7, 258.0)
(7.5, 1.4, 257.4)
(6.4, 359.9, 257.2)
(5.2, 359.3, 257.6)
(4.0, 359.1, 258.3)
(2.7, 359.0, 259.0)
(2.2, 359.2, 259.7)
(2.0, 359.7, 260.4)
(2.0, 0.6, 260.7)
(8.1, 4.5, 261.5)
(12.3, 7.1, 262.9)
(15.2, 8.7, 264.5)
(14.7, 9.4, 264.1)
(14.3, 9.8, 264.2)
(14.9, 10.5, 265.1)
(14.8, 10.1, 264.5)
(17.3, 10.4, 262.9)
(18.1, 9.1, 256.0)
(18.7, 9.0, 254.2)
(22.6, 10.0, 257.3)
(23.7, 10.7, 257.9)
(24.4, 11.1, 258.4)
(24.5, 11.3, 259.0)
(24.6, 10.8, 259.3)
(24.6, 9.5, 259.2)
(24.2, 7.4, 258.7)
(24.0, 5.3, 258.0)
(23.5, 2.2, 257.0)
(23.4, 359.4, 255.3)
(22.8, 359.1, 255.6)
(21.9, 359.4, 256.4)
(21.2, 359.6, 257.2)
(20.4, 359.9, 257.9)
(13.5, 4.1, 263.8)
(10.1, 4.1, 266.3)
(8.5, 4.1, 266.4)
(10.0, 6.7, 276.1)
(12.3, 7.8, 278.6)
(14.6, 8.4, 278.9)
(16.6, 8.6, 278.7)
(18.6, 7.8, 277.4)
(20.4, 6.9, 276.0)
(21.5, 5.4, 274.0)
(22.2, 4.0, 272.1)
(23.8, 2.0, 270.6)
(24.3, 359.0, 265.5)
(23.9, 357.6, 262.3)
(23.8, 357.6, 263.5)
(22.4, 357.6, 263.1)
(25.7, 353.8, 262.7)
(27.0, 352.4, 262.3)
(27.3, 349.4, 255.3)
(28.3, 348.6, 254.3)
(23.9, 351.2, 260.8)
(28.3, 341.9, 263.3)
(33.8, 338.3, 263.2)
(23.1, 328.6, 237.5)
(16.6, 327.2, 224.1)
(13.8, 328.2, 220.0)
(10.6, 348.3, 227.1)
(4.2, 354.8, 237.4)
(3.9, 0.9, 249.8)
(3.7, 4.9, 259.1)
(3.6, 7.7, 265.2)
(3.2, 10.9, 267.8)
(2.5, 12.7, 267.5)
(1.7, 14.1, 264.5)
(1.4, 14.9, 261.5)
(1.5, 15.1, 257.5)
(2.0, 14.8, 254.0)
(3.8, 14.1, 250.7)
(5.4, 12.5, 248.0)
(13.3, 4.8, 232.9)
(19.2, 3.0, 242.8)
(25.2, 4.3, 243.3)
(27.8, 3.5, 240.6)
(28.6, 1.2, 239.0)
(28.6, 358.8, 237.3)
(28.6, 356.1, 235.4)
(25.7, 357.3, 234.6)
(24.2, 356.6, 233.6)
(23.7, 356.1, 232.6)
(22.3, 356.1, 232.2)
(22.0, 355.5, 231.8)
(21.7, 355.3, 231.7)
(21.6, 355.4, 232.1)
(21.5, 355.5, 232.4)
(21.6, 355.6, 232.7)
(21.8, 355.5, 232.7)
(22.2, 355.4, 232.9)
(22.2, 355.4, 232.9)
(6.5, 3.6, 219.6)
(353.0, 14.3, 211.8)
(350.0, 18.4, 209.3)
(348.8, 23.4, 199.5)
(350.1, 25.6, 204.5)
(9.9, 13.8, 205.3)
(17.5, 10.4, 209.8)
(23.6, 7.8, 214.4)
(21.5, 10.9, 223.0)
(21.0, 12.5, 231.4)
(21.0, 13.2, 237.3)
(20.6, 13.6, 241.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(0.0, 0.0, 270.0)
(343.3, 4.9, 273.7)
(343.4, 5.2, 274.1)
(337.4, 4.9, 271.8)
(335.8, 5.8, 272.2)
(336.5, 5.9, 272.9)
(336.7, 5.4, 272.8)
(337.4, 5.2, 272.6)
(340.7, 5.5, 270.9)
(341.5, 5.6, 270.0)
(338.2, 2.5, 269.0)
(340.3, 5.0, 265.4)
(341.1, 6.1, 263.9)
(340.0, 7.8, 262.8)
(340.9, 8.2, 261.5)
(341.1, 8.1, 262.9)
(341.0, 7.8, 263.7)
(340.5, 7.6, 264.0)
(340.1, 7.5, 264.2)
(339.4, 7.6, 264.3)
(338.4, 7.8, 264.9)
(338.0, 8.0, 265.5)
(337.6, 8.1, 266.0)
(341.3, 7.5, 265.3)
(337.1, 8.3, 261.7)
(339.3, 7.7, 261.4)
(340.5, 7.4, 261.6)
(341.6, 7.2, 261.3)
(342.5, 7.2, 261.3)
(343.5, 7.1, 261.4)
(344.3, 7.1, 261.8)
(344.9, 7.1, 262.6)
(345.5, 7.2, 263.7)
(346.4, 7.3, 265.3)
(347.9, 7.9, 267.5)
(353.3, 12.8, 271.7)
(356.2, 12.9, 274.2)
(355.7, 12.0, 274.0)
(357.9, 11.6, 274.6)
(356.3, 10.4, 272.1)
(351.1, 9.0, 267.8)
(352.5, 7.6, 268.1)
(351.4, 7.3, 267.6)
(351.4, 7.0, 268.1)
(353.0, 6.1, 269.7)
(355.4, 7.3, 271.1)
(356.4, 8.2, 272.4)
(355.0, 8.3, 270.3)
(2.2, 9.4, 274.1)
(4.7, 10.6, 275.4)
(7.7, 11.6, 276.1)
(8.3, 11.8, 275.5)
(9.0, 11.8, 275.1)
(9.0, 11.4, 274.5)
(9.1, 11.4, 274.4)
(8.8, 11.4, 274.2)
(8.2, 11.2, 274.0)
(7.7, 11.1, 273.8)
(7.2, 10.9, 273.7)
(6.6, 10.8, 273.7)
(6.3, 10.4, 273.7)
(6.1, 10.2, 273.9)
(6.1, 10.2, 274.1)
(6.5, 9.8, 274.0)
(7.7, 9.5, 273.6)
(8.6, 9.3, 273.1)
(9.8, 8.8, 272.4)
(10.3, 7.7, 271.3)
(10.7, 6.8, 270.4)
(11.0, 4.7, 268.6)
(9.1, 4.2, 268.8)
(7.0, 3.2, 268.2)
(5.5, 3.1, 267.4)
(4.6, 2.1, 266.0)
(4.2, 1.2, 264.1)
(4.1, 357.4, 259.9)
(3.9, 354.1, 254.8)
(5.9, 351.8, 254.7)
(8.3, 350.1, 255.5)
(5.7, 350.6, 260.9)
(4.8, 350.3, 263.0)
(2.2, 348.8, 260.3)
(3.0, 347.0, 259.6)
(3.5, 346.0, 258.7)
(2.6, 347.7, 258.5)
(2.3, 349.2, 257.8)
(3.0, 348.7, 257.1)
(2.1, 347.9, 255.5)
(1.8, 347.2, 254.3)
(2.3, 346.6, 253.2)
(0.7, 344.9, 252.5)
(356.5, 347.9, 253.6)
(356.8, 350.5, 259.3)
(358.1, 356.0, 260.8)
(340.1, 10.5, 249.6)
(353.1, 4.3, 258.6)
(342.1, 359.4, 271.9)
(348.6, 0.0, 269.4)
(16.0, 10.0, 269.1)
(14.0, 344.9, 231.2)
(6.0, 3.1, 264.8)
